,x_i,n,sum1,sum2
71,2.709999999999985,100,0.052312390807751,0.052312390807751
72,2.719999999999985,100,0.051898548548402,0.051898548548402
73,2.729999999999984,100,0.05148922356497,0.05148922356497
74,2.739999999999984,100,0.051084352758764,0.051084352758765
75,2.749999999999984,100,0.050683874107956,0.050683874107956
76,2.759999999999984,100,0.050287726645817,0.050287726645816
77,2.769999999999984,100,0.049895850439469,0.049895850439469
78,2.779999999999983,100,0.049508186569134,0.049508186569134
79,2.789999999999983,100,0.049124677107859,0.049124677107859
80,2.799999999999983,100,0.048745265101711,0.048745265101711
81,2.809999999999983,100,0.048369894550437,0.048369894550437
82,2.819999999999983,100,0.047998510388556,0.047998510388557
83,2.829999999999982,100,0.0476310584669,0.0476310584669
84,2.839999999999982,100,0.047267485534558,0.047267485534558
85,2.849999999999982,100,0.046907739221252,0.046907739221252
86,2.859999999999982,100,0.046551768020095,0.046551768020096
87,2.869999999999981,100,0.046199521270754,0.046199521270754
88,2.879999999999981,100,0.04585094914298,0.04585094914298
89,2.889999999999981,100,0.045506002620517,0.045506002620517
90,2.899999999999981,100,0.045164633485372,0.045164633485372
91,2.909999999999981,100,0.044826794302429,0.044826794302429
92,2.91999999999998,100,0.044492438404417,0.044492438404417
93,2.92999999999998,100,0.044161519877198,0.044161519877198
94,2.93999999999998,100,0.043833993545397,0.043833993545397
95,2.94999999999998,100,0.043509814958334,0.043509814958333
96,2.95999999999998,100,0.043188940376275,0.043188940376275
97,2.969999999999979,100,0.042871326756983,0.042871326756983
98,2.979999999999979,100,0.042556931742562,0.042556931742562
99,2.989999999999979,100,0.042245713646585,0.042245713646585
100,2.999999999999979,100,0.041937631441509,0.041937631441508
